source_site,category_url,article_url,article_title,article_published_at,article_views,comment_index,comment,author,comment_date,likes,dislikes,scraped_at
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,26,"Извадете от статистиката Патрулките на полюцията,линейките,Пожарната и служебните автомобили на НСО и държавните фирми.Да не се окаже,че купените нови каляски от среден клас и малолитражки от Физически лица клони към Нула.Със заплата от 1000 евро не се отделят лесно 30 000 за кола,която ще загуби стойност на петата година,че и по рано.То и излязъл от употреба Италиански дарак на 10г струва 10000 евро. В общи линии даже Дачия е скъпа за редовия Българин.Такива са фактите.",Банкеръ,преди 1 седмица,1,0,2026-06-07 11:06:10
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,25,"продължавайте с фантазиите, има изкопаеми горива докато сме живи, ще има и след като ние приключим",фантазии,преди 1 седмица,0,0,2026-06-07 11:06:10
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,24,"До 23 - Инкато обесим 5 бирника и талива, кат тебе, детонискат да ниноравят сечено,нще семоправи еаботата ... Айии сиктииир!",анонимен,преди 1 седмица,0,1,2026-06-07 11:06:10
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,23,"продават се бензинови с големи намаления, защото след 2035 няма да се продават. изстискват от българина всичко и той се хваща. улиците са пълни с коли, които не се карат. високите данъци ще регулират всичко.",мдаа,преди 1 седмица,1,1,2026-06-07 11:06:10
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,22,"""При социализма по времето на Тодор Живков когато бяхме с Русия"" -- чемодан, вокзал, маZZква :)",анонимен,преди 1 седмица,1,0,2026-06-07 11:06:10
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,21,аз не мога таралясник за 2000Е да си позволя..... еееех,анонимен,преди 1 седмица,1,0,2026-06-07 11:06:10
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,20,"като купуват нови поне да си разкарваха и продаваха старите вместо да си ги пазят най-нагло, където си искат, пред блока, в тревата, в градинката и на всяко обществено безплатно пространство, всичко се пази не се изхвърля, клошария до шия и на обществото ни си му харесва да си складира",до кога,преди 1 седмица,1,1,2026-06-07 11:06:10
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,19,Инфраструктурата за ел. автомобили във България е неразвита.,анонимен,преди 1 седмица,3,0,2026-06-07 11:06:10
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,18,Автомобила не е за бедняци. Скоро ще си измислят извинение да разкарат от пътя всичко що е на повече от 10 години.,анонимен,преди 1 седмица,3,4,2026-06-07 11:06:10
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,17,"Руските коли бяха между 2 и 4 хиляди лева, при заплата 200-300 лева, всяко семейство и двамата работеха, бе беше никакъв проблем да купят на изплащане. Чакаше се една-2 години, но и сега се чака няколко месеца за нова кола каквато и да е след като я поръчаш.",анонимен,преди 1 седмица,1,8,2026-06-07 11:06:10
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,16,"При социализма по времето на Тодор Живков когато бяхме с Русия апартамент струваше между 5 и 10 хиляди лева. Младо семейство със заплати 200 - 250 лева, общ доход 500 лева със заем от ДСК го изплащаше за 10 години без проблем, месечни вноски по 25 лева, не се усеща. Работата сигурна, доходите сигурни - никакви грижи, спокоен живот. Почти всички жилища в България са купени през соца, новите са не повече от 10% за 37г. вече.",анонимен,преди 1 седмица,4,7,2026-06-07 11:06:13
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,15,"80-те години един Москвич струва, цифров им словом, 8000 лева, при среда заплата 150 лева. Тоест, трябват ти над 50 нетни заплати за да си купиш Москвич. За чакането не говорим. Каква кола можем да си купим днес с 50 нетни заплати и как тази кола се сравнява с един Москвич. Обяснете ми, как преди е било по-добре :)",анонимен,преди 1 седмица,10,4,2026-06-07 11:06:13
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,14,Трябва да си луд да си купиш кола на изкопаеми горива и да зависиш от арабелите.,анонимен,преди 1 седмица,6,8,2026-06-07 11:06:13
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,13,"Бангарангянци, Сър !",анонимен,преди 1 седмица,4,1,2026-06-07 11:06:13
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,12,"Лошо няма, но тези със старите неизправни ТДИ които ми пушат защо не ги спират?",анонимен,преди 1 седмица,5,3,2026-06-07 11:06:13
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,11,"Как да си купи човек кола, като когато аз си взех 2011 година за около 30000 с лихвата, днес подобна кола струва 60к без лихвата? Имаме едно повишаване цените около 100%, а лично моята заплата е повишена средно 40%! Не става нито с кредит, нито със спестявания. Е, то става, ако човек се откаже от всичко, но заслужава ли си да дава всичките си спестявания за една ламарина, която след 4 години ще е на 30-40% от цената? Не. Вземаш си веднъж кола в живота и си я караш. Говоря за личен автомобил.",дезинтегратор,преди 1 седмица,12,2,2026-06-07 11:06:13
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,10,"Айде после нямали пари, лошо им било... Май само редовните маргинали реват за всичко, иначе изобщо не е чак толкова лошо! :)",анонимен,преди 1 седмица,5,3,2026-06-07 11:06:13
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,9,"Работя за западна фирма с офис в София, всичките ми колеги във фирмата си сменят колите с нови на всеки 3 години.",анонимен,преди 1 седмица,2,6,2026-06-07 11:06:13
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,8,"Бейнве защо не дават цени за бангаранците, да не са нещо втора ръка хора? Навсякъде може да си конфигурираш и да видиш цента, само за бангаранга - Заявете оферта",анонимен,преди 1 седмица,4,0,2026-06-07 11:06:13
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,7,много колеги си взеха заради инфлацията,анонимен,преди 1 седмица,0,0,2026-06-07 11:06:13
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,6,"Първия нов автомобил взех 2006 година, когато още не бяхме в ЕС. След 5 години, когато вече бяхме влезли в ЕС и бе почнала кризата като по поръчка, взех още един нов, който едва успях да изплатя до 2017 година, като дори се наложи да продам земя, за да внеса на банката пари. От тогава си карам тоя автомобил 15 години и не мисля да го сменям :) Толкова с тоя ЕС, давайте да се махаме, та и други да си купят нови автомобили, не само аз.",дезинтегратор,преди 1 седмица,1,6,2026-06-07 11:06:15
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,5,"И между другото, доколкото ми е известно, за нов автомобил се смята и такъв на няколко месеца. И още нещо. Толкова нови автомобили се продаваха и 2008 година, когато и аз си бях купил два в него период. Тоест, за близо 20 години в ЕС от тогава, България не е мръднала и крачка напред. Напротив, има един застой. Бед ите не забогатяват, средната класа и тя. Забогатяват само богатите, което води и до тая изкривена статистика.",дезинтегратор,преди 1 седмица,6,3,2026-06-07 11:06:15
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,4,"Голям скок, чутовен, от 100 нови коли на месец, станали 118. Тоест 18 нови колцентърски рибки набълбукани с лизинг за месеца. Богатството ср лее на територията. Богато ми е, Колев.",от БАН,преди 1 седмица,5,4,2026-06-07 11:06:15
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,3,"При комунизма, когато падна бай Тошо, се продаваха над 60000 нови автомобила годишно, а реалните заявки бяха за над 300000 годишно. Тоест, можеха да си купят коли едва 20% от имащите пари за нова кола! Днес ми се хвалите с 50-55000 годишно, като една част от тях нса реизнос, тоест, продадени на чужденци! Кажете колко българи са купили нови коли, а не колко сте реекспортирали!",дезинтегратор,преди 1 седмица,4,4,2026-06-07 11:06:15
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,2,какво да ги мислим тия да ги мислим ония с по 337 евро месечен доход.,анонимен,преди 1 седмица,9,1,2026-06-07 11:06:15
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722778-1834-e-rastat-na-novi-koli-u-nas-prez-april-haresvame-benzinovite,"18,34% е ръстът на нови коли у нас през април, харесваме бензиновите",27.05.2026 | 11:10 ч.,,1,Бедните ми те.,анонимен,преди 1 седмица,2,5,2026-06-07 11:06:15
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,39,"Доживяхме да ги чуем на живо па макар и като старци. Миналата година Гънс енд Роузес, тази година Арон Маидейн. Да живее демокрацията, в СССР нямахме никакви шансове за такива концерти.",itso.t,преди 1 седмица,0,1,2026-06-07 11:06:18
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,38,До: анонименНай-сетне някой да го каже.,777,преди 1 седмица,0,0,2026-06-07 11:06:18
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,37,"Извинявайте, но за мен написаното не е нормално:'Бандата ""махна"" главите на над 30 000 души'.Не може ли да се каже примерно 'Бандата очарова с шоуто си 30 000 души'.",Чичо Дядко,преди 1 седмица,7,1,2026-06-07 11:06:18
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,36,До: анонименбаба ти сигурно се е друсала с тия със женските прически нарекли се мъже.Само чалга е дънила на полето,анонимен,преди 1 седмица,1,1,2026-06-07 11:06:18
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,35,"Хей хора отишли сте на метал концерт за да ядете ход-дог и това ви е мъката - май сте объркали мястото и събитието - не е луд този който яде баницата, а който му я дава.",Владе,преди 1 седмица,5,0,2026-06-07 11:06:18
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,34,"Как 30000 минимум 45000 бяха 1/4 от седалките не бяха заети само, а долу имаше 1 армия народ прави.",анонимен,преди 1 седмица,6,0,2026-06-07 11:06:18
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,33,"Бяха обявени в САЩ, там където ги мразеха и предоха, за най- влиятелната група.И си е така, още 1985 са на върха и нямаше по- велики от тях.Впоследствие нещата се поразмиха 90 те с Металика, Гънс и Нирвана.След 26 години от 21 век няма ни гръндж, а Гънс едвам наскоро пак се събраха.Велик концерт за една текезесарска страна.Все пак тези на стадиона доказаха, че не всичко е унищожено от чалга халтурата през тоя псевдо преход.",анонимен,преди 1 седмица,18,1,2026-06-07 11:06:18
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,32,Scream for me Sofia!,БРУС,преди 1 седмица,6,1,2026-06-07 11:06:18
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,31,"Мейдън във всички случаи е по добре от Бангаранга,но са изпята песен.Все ми е на акъла,че ако излязат след As i lay daying,Arch enemy или Lamb of god някой ще остане да ги гледа.Просто са посредствени музиканти.Това не им пречи да свирят музика от преди 30 и повече години,като Лили Иванова.Защо никой не говори за цените на бирата и сандвичите Засрамете се 7 евро вмирисан ход дог реално струващ 60 цента.",Банкеръ,преди 1 седмица,6,12,2026-06-07 11:06:18
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,30,"Браво! Не съм им фен, но всичко което не е чалга и бангаранга го подкрепям!",Ac/Dc,преди 1 седмица,16,0,2026-06-07 11:06:18
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,29,"7 евро хотдога, класика!",анонимен,преди 1 седмица,7,0,2026-06-07 11:06:19
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,28,"Страхотно велики жестоко . Още са ми заглъхнали ушите , най отпред пред сцената като винаги .",Лорд Музика,преди 1 седмица,15,0,2026-06-07 11:06:19
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,27,"До: КраставичарМай си като един колега ЧАЛГАР който се изказа един път ,че който слуша Метал или рок музика става социопат и затъпява . Че това не било музика а някави дрънкане. А сега бега да си пуснеш чалга . Концерта беше жесток.",Сатана,преди 1 седмица,10,0,2026-06-07 11:06:19
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,26,"Ехх 2007-*** на стадион Локомотив какви млади и яки металистки имаше на техния концерт. Вчера същите тези металистки, мумифицирани, подпухнали, удвоени, че и дори утроени и сбабичкосани. Хубави времена бяха, когато бяхме млади,",анонимен,преди 1 седмица,5,11,2026-06-07 11:06:19
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,25,Деградиралата сатанизирана част от обществото е това... Жалко...,анонимен,преди 1 седмица,6,24,2026-06-07 11:06:19
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,24,"Това .Бан вероятно е окончанието на онзи специфичен акт извършен върху теб, предполагам?! То си ти и личи!!",до тоз ..бан,преди 1 седмица,10,2,2026-06-07 11:06:19
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,23,Т У З Е М Ц И Т Е,от БАН,преди 1 седмица,4,11,2026-06-07 11:06:19
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,22,*** се забавляват.,от БАН,преди 1 седмица,1,10,2026-06-07 11:06:19
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,21,А мене Леми от Моторхед най ме кефи,анонимен,преди 1 седмица,13,1,2026-06-07 11:06:19
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,20,КЗП да провери Неправомерното поскъпване на билетите и назначи Комисия !,анонимен,преди 1 седмица,6,0,2026-06-07 11:06:19
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,19,Мене Сепултура по ме кефат от Мейдън,анонимен,преди 1 седмица,5,7,2026-06-07 11:06:22
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,18,"Мога само да кажа, че Мейдън са велика група, а Дикинсън е гениален певец! Невероятно себераздаване на сцената докрай! Звукът беше супер, всяка китара се чуваше отчетливо, а визуалното шоу беше върхът. Според мен имаше повече хора, отколкото на концерта на Гънс. За организацията от българска страна просто не ми се говори. Гледам да не си развалям хубавите спомени.",Политкоректен,преди 1 седмица,28,1,2026-06-07 11:06:22
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,17,"A джидасите на какво са колтуртрагари, на какво са колтрутрегари джудасите?",анонимен,преди 1 седмица,2,4,2026-06-07 11:06:22
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,16,"14051948, хубаво сте отраснали с тяхната музика, но изглежда са ви лъгали, че слушате рок, докато слушате метъл! Iron Maiden са един от културтрегерите на метъл музиката!",анонимен,преди 1 седмица,11,1,2026-06-07 11:06:22
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,15,"Розовите видяха ли вчера,каква е разликата между тези икони и чалгата ""Бангаранга""",Хемус,преди 1 седмица,31,4,2026-06-07 11:06:22
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,14,Кой допусна този концерт да не бъде открит от Дара? Как може такова нещо да се случи без нея? Резил!,анонимен,преди 1 седмица,23,4,2026-06-07 11:06:22
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=14,https://www.dnes.bg/a/448-svobodno-vreme/722785-v-kadar-iron-maiden-prevedoha-nad-30-000-prez-velikata-si-50-godishna-epoha,В кадър: Iron Maiden преведоха над 30 000 през великата си 50-годишна епоха,27.05.2026 | 10:30 ч.,,13,Това заглавие ChatGPT ли ви го измисли?,анонимен,преди 1 седмица,8,1,2026-06-07 11:06:22
