source_site,category_url,article_url,article_title,article_published_at,article_views,comment_index,comment,author,comment_date,likes,dislikes,scraped_at
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,183,Сиание как ги слагате тия 3%Колко милиона души ще гласуват общо?Да сложиш име на коалиция на починалото ти дете е ..Турците ще си гласуват за ахмед доста със сиг няма да е 1%!,анонимен,преди 2 дни,0,5,2026-04-11 17:06:49
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,182,Чекмеджан е в несвяст.Зелените Чорапи го смаза.,Генерал Лебед,преди 2 дни,3,10,2026-04-11 17:06:49
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,181,НАУЧИ БЪЛГАРСКИ!!!:))),До 194,преди 2 дни,1,0,2026-04-11 17:06:49
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,180,"тази нещо са се объркали, проценттите на Радев са 43",анонимен,преди 2 дни,2,3,2026-04-11 17:06:49
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,179,Щом най корумпираните кадри на ПП-ДБ са още на постове в държавата ми е интересно кои ще гласува за тази пропаднала партия изградена от слугинаж на пеевски,анонимен,преди 2 дни,8,6,2026-04-11 17:06:51
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,178,"Балонът Радев се надува, надува, надува....от оня, чието име не трябва да се споменава!!! А именно - ФСБ и дългата ръка на Решетников!",Мислете!!!!,преди 2 дни,16,3,2026-04-11 17:06:51
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,177,РОЗОВИ ПРАСЕНЦА,КОЧИНКАТА Е РОССИЯ,преди 2 дни,8,2,2026-04-11 17:06:51
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,176,Браво на Мистър КЕШ.И аз ще дам гласа си за Рундьо.,Ефрейтор Николов,преди 2 дни,3,10,2026-04-11 17:06:51
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,175,"Регионализъм и подкрепа за местните производители, вместо глобализъм и ограбване! С бюлетина номер 14!",анонимен,преди 2 дни,1,2,2026-04-11 17:06:51
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,174,Успех на ГЕРБ на изборите ! Не на про-руската партия Боташ и петроханските и сателити !,@ @ @,преди 2 дни,12,6,2026-04-11 17:06:51
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,173,"ЕВРОПА СЛЕД НЕГО, ШЕ СЕ ЗАНИМАВА С РАДЕВ.... ТОГАВА СОВАТА ДРУГА ПЕСЕН ШЕ ЗАПЕЕ.",ОРБАН ГУБИ ИЗБОРИТЕ,преди 2 дни,8,2,2026-04-11 17:06:51
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,172,"Лъжете сови, орли и ястреби! Ама много лъжете! Не си мислете, че народът е ***! Радев ще има тези резуртати, само ако си ги купи! Възможно е, вече НЕГОВАТА ОРИГАРХИЯ: Бобокови, Копринков, Гергов, да са ги напазарували! Жалко ще е, този злобен човечец Радев, да продължава да въргти държавата на шиш?!",анонимен,преди 2 дни,10,1,2026-04-11 17:06:51
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,171,този пилот вземе ли властта ще се опита да направи и президентска република и ептен ще пусне корени завинаги,анонимен,преди 2 дни,9,1,2026-04-11 17:06:51
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,170,Давай Радев! Изрини кочинката!,анонимен,преди 2 дни,2,13,2026-04-11 17:06:51
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,169,"До: Архивите са живиЩе си счупиш пръстите от зор,украински просещ архивар.",анонимен,преди 2 дни,2,5,2026-04-11 17:06:54
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,168,"За Радев е по-важна Русия от България. Говори срещу ППДБ, а за Бирисов и Шиши се снишава. Те могат да купуват избори, но за Радев е проблем, че Гюров е поискал помощ ЕС за намесата на Русия в изборите, както правят руснаците и в Унгария за победа на Орбан.",анонимен,преди 2 дни,13,5,2026-04-11 17:06:54
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,167,"""Президентът Румен Радев има всички заслуги и напълно отговаря на условията да бъде удостоен със званието ПОЧЕТЕН ГРАЖДАНИН НА РУСКАТА ФЕДЕРАЦИЯ. Той ЯСНО РАЗБИРА ПОЛИТИКАТА, КОЯТО ВОДИ ВЛАДИМИР ПУТИН, а тя е да се установи нов световен ред и военната операция в Украйна да завърши с МИРНИ ПРЕГОВОРИ , като се изпълнят УСЛОВИЯТА НА МОСКВА.""Генерал Леонид Решетников17.02.2025",Архивите са живи,преди 2 дни,13,4,2026-04-11 17:06:54
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,166,Реални мерки срещу ромската престъпност с бюлетина номер 14!,анонимен,преди 2 дни,2,2,2026-04-11 17:06:54
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,165,"Предлагам МЕЖДУ ВСИЧКИ който поддържат и гласуват за Фигуранта да се дели задължението на България към Боташ ! Щом са съгласни с тази далавера , явно имат много излишни пари !",резонно е,преди 2 дни,10,6,2026-04-11 17:06:54
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,164,"Той създаде ПП и ги пусна срещу ГЕРБ на протестите. Свалиха Борисов, направихме правителство. Съюзи се с ГЕРБ, за да свали нашето правителство. След това започна да създава други партии, сега се говори, че си създава кметска партия, за да участва на местни избори. Не изключвам да е заложил някакви мини на новия кабинет.Още когато президентът създаде ""Продължаваме промяната"" казахме, че това е изкуствен проект, който да се намеси в политическия живот.06.06.2023",Архивите са живи,преди 2 дни,6,2,2026-04-11 17:06:54
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,163,Саит не можеш да прочетеш едно българско мнение от наглите миризливи просяци на зеления клоун,В тоя,преди 2 дни,6,5,2026-04-11 17:06:54
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,162,"Румен Радев, 1 май 2022 г.: Наш патриотичен дълг е да не допуснем въвличането на родината ни във войната и да не допуснем изнасянето на оръжия за Украйна.Факт: Февруари 2023 г. България достига рекорден износ на оръжие за Украйна именно при служебен кабинет на Радев.",Лъжите на Радев,преди 2 дни,7,3,2026-04-11 17:06:54
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,161,Много ;хора наследствено увредени ще гласуват за сина на Т. Живков!,анонимен,преди 2 дни,7,2,2026-04-11 17:06:54
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",09.04.2026 | 12:07 ч.,,160,"Радев пропиля два президентски мандата в обслужването на чужди за България интереси. Руски интереси! А имаше възможност да се превърне в лидер на българската нация. Да я води напред и нагоре. Вместо това от 2016 година сее в българското общество разделение и хаос, всява страхове от несъществуващи заплахи! Договорът му с Боташ налива всеки ден по 550 000 евро на турците. А с искането си за референдум за еврото за пореден път саботира интеграцията на страната в ЕС. Вреден и опасен за България.",анонимен,преди 2 дни,14,5,2026-04-11 17:06:54
